,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
636,22100319,1610612754,Pacers,IND,Indiana,240:00,44.0,90.0,0.489,10.0,33.0,0.303,13.0,16.0,0.813,8.0,32.0,40.0,23.0,8.0,4.0,10.0,18.0,111.0,-3.0
637,22100319,1610612737,Hawks,ATL,Atlanta,240:00,44.0,86.0,0.512,16.0,33.0,0.485,10.0,12.0,0.833,7.0,34.0,41.0,24.0,4.0,8.0,13.0,15.0,114.0,3.0
638,22100320,1610612753,Magic,ORL,Orlando,240:00,44.0,81.0,0.5429999999999999,6.0,27.0,0.222,14.0,19.0,0.737,1.0,38.0,39.0,26.0,8.0,6.0,12.0,15.0,108.0,5.0
639,22100320,1610612743,Nuggets,DEN,Denver,240:00,39.0,80.0,0.487,10.0,34.0,0.294,15.0,21.0,0.7140000000000001,1.0,34.0,35.0,22.0,5.0,4.0,14.0,19.0,103.0,-5.0
640,22100321,1610612764,Wizards,WAS,Washington,240:00,45.0,91.0,0.495,10.0,32.0,0.313,15.0,21.0,0.7140000000000001,14.0,38.0,52.0,34.0,6.0,7.0,13.0,23.0,115.0,8.0
641,22100321,1610612750,Timberwolves,MIN,Minnesota,240:00,37.0,88.0,0.42,11.0,37.0,0.297,22.0,26.0,0.846,12.0,27.0,39.0,15.0,3.0,6.0,12.0,23.0,107.0,-8.0
642,22100322,1610612755,76ers,PHI,Philadelphia,240:00,33.0,89.0,0.371,8.0,31.0,0.258,13.0,17.0,0.765,8.0,38.0,46.0,20.0,7.0,9.0,7.0,17.0,87.0,-1.0
643,22100322,1610612738,Celtics,BOS,Boston,240:00,33.0,79.0,0.418,11.0,28.0,0.393,11.0,15.0,0.733,4.0,42.0,46.0,18.0,5.0,9.0,13.0,15.0,88.0,1.0
644,22100323,1610612748,Heat,MIA,Miami,240:00,32.0,85.0,0.376,12.0,37.0,0.324,9.0,13.0,0.6920000000000001,9.0,19.0,28.0,21.0,8.0,4.0,11.0,17.0,85.0,-26.0
645,22100323,1610612739,Cavaliers,CLE,Cleveland,240:00,37.0,68.0,0.544,16.0,31.0,0.516,21.0,23.0,0.913,6.0,40.0,46.0,27.0,8.0,14.0,20.0,15.0,111.0,26.0
646,22100324,1610612749,Bucks,MIL,Milwaukee,240:00,46.0,94.0,0.489,14.0,36.0,0.389,21.0,26.0,0.8079999999999999,9.0,36.0,45.0,29.0,10.0,1.0,13.0,20.0,127.0,2.0
647,22100324,1610612766,Hornets,CHA,Charlotte,240:00,43.0,87.0,0.494,21.0,51.0,0.412,18.0,21.0,0.857,3.0,33.0,36.0,30.0,8.0,9.0,16.0,21.0,125.0,-2.0
648,22100325,1610612740,Pelicans,NOP,New Orleans,240:00,40.0,89.0,0.449,13.0,37.0,0.35100000000000003,14.0,16.0,0.875,16.0,16.0,32.0,22.0,10.0,1.0,13.0,12.0,107.0,-32.0
649,22100325,1610612742,Mavericks,DAL,Dallas,240:00,57.0,83.0,0.687,18.0,34.0,0.529,7.0,9.0,0.778,9.0,25.0,34.0,32.0,7.0,2.0,18.0,19.0,139.0,32.0
650,22100326,1610612760,Thunder,OKC,Oklahoma City,240:00,40.0,85.0,0.471,8.0,32.0,0.25,22.0,29.0,0.759,10.0,25.0,35.0,16.0,9.0,6.0,13.0,21.0,110.0,-4.0
651,22100326,1610612745,Rockets,HOU,Houston,240:00,40.0,79.0,0.506,15.0,37.0,0.405,19.0,22.0,0.8640000000000001,8.0,32.0,40.0,25.0,9.0,12.0,18.0,25.0,114.0,4.0
652,22100327,1610612758,Kings,SAC,Sacramento,240:00,46.0,88.0,0.523,15.0,38.0,0.395,17.0,20.0,0.85,7.0,31.0,38.0,28.0,8.0,1.0,11.0,16.0,124.0,9.0
653,22100327,1610612746,Clippers,LAC,LA,240:00,47.0,100.0,0.47,9.0,31.0,0.29,12.0,16.0,0.75,17.0,32.0,49.0,35.0,8.0,6.0,11.0,15.0,115.0,-9.0
654,22100328,1610612752,Knicks,NYK,New York,240:00,42.0,82.0,0.512,9.0,26.0,0.34600000000000003,22.0,27.0,0.815,10.0,29.0,39.0,19.0,10.0,8.0,18.0,20.0,115.0,-4.0
655,22100328,1610612741,Bulls,CHI,Chicago,240:00,44.0,89.0,0.494,11.0,29.0,0.379,20.0,21.0,0.9520000000000001,13.0,26.0,39.0,24.0,10.0,8.0,15.0,22.0,119.0,4.0
656,22100329,1610612761,Raptors,TOR,Toronto,240:00,37.0,88.0,0.42,14.0,40.0,0.35,9.0,14.0,0.643,15.0,32.0,47.0,23.0,10.0,7.0,13.0,24.0,97.0,4.0
657,22100329,1610612749,Bucks,MIL,Milwaukee,240:00,32.0,85.0,0.376,11.0,31.0,0.355,18.0,25.0,0.72,16.0,31.0,47.0,16.0,4.0,4.0,13.0,12.0,93.0,-4.0
658,22100330,1610612760,Thunder,OKC,Oklahoma City,240:00,25.0,76.0,0.32899999999999996,11.0,38.0,0.289,18.0,22.0,0.818,8.0,18.0,26.0,14.0,2.0,5.0,19.0,14.0,79.0,-73.0
659,22100330,1610612763,Grizzlies,MEM,Memphis,240:00,60.0,96.0,0.625,19.0,36.0,0.528,13.0,18.0,0.722,14.0,39.0,53.0,41.0,16.0,9.0,10.0,15.0,152.0,73.0
660,22100331,1610612756,Suns,PHX,Phoenix,240:00,43.0,79.0,0.544,12.0,21.0,0.5710000000000001,16.0,23.0,0.696,6.0,38.0,44.0,23.0,8.0,3.0,14.0,20.0,114.0,11.0
661,22100331,1610612765,Pistons,DET,Detroit,240:00,36.0,80.0,0.45,11.0,27.0,0.40700000000000003,20.0,26.0,0.769,7.0,29.0,36.0,20.0,6.0,6.0,12.0,22.0,103.0,-11.0
662,22100332,1610612759,Spurs,SAS,San Antonio,240:00,44.0,91.0,0.484,14.0,36.0,0.389,12.0,16.0,0.75,6.0,42.0,48.0,32.0,10.0,5.0,12.0,15.0,114.0,31.0
663,22100332,1610612757,Trail Blazers,POR,Portland,240:00,29.0,82.0,0.354,12.0,34.0,0.353,13.0,17.0,0.765,8.0,33.0,41.0,19.0,8.0,6.0,18.0,20.0,83.0,-31.0
664,0022100333,1610612748,Heat,MIA,Miami,240:00,43.0,81.0,0.531,16.0,34.0,0.471,11.0,13.0,0.846,9.0,29.0,38.0,24.0,5.0,6.0,13.0,22.0,113.0,9.0
665,0022100333,1610612754,Pacers,IND,Indiana,240:00,35.0,80.0,0.438,9.0,36.0,0.25,25.0,33.0,0.758,12.0,27.0,39.0,20.0,7.0,3.0,12.0,19.0,104.0,-9.0
666,0022100334,1610612764,Wizards,WAS,Washington,240:00,38.0,82.0,0.463,10.0,31.0,0.323,15.0,19.0,0.789,3.0,30.0,33.0,21.0,5.0,4.0,8.0,22.0,101.0,-15.0
667,0022100334,1610612739,Cavaliers,CLE,Cleveland,240:00,42.0,89.0,0.472,13.0,30.0,0.433,19.0,25.0,0.76,15.0,39.0,54.0,30.0,2.0,5.0,14.0,19.0,116.0,15.0
668,0022100335,1610612755,76ers,PHI,Philadelphia,240:00,38.0,81.0,0.469,9.0,22.0,0.409,13.0,17.0,0.765,6.0,33.0,39.0,22.0,9.0,4.0,11.0,24.0,98.0,2.0
669,0022100335,1610612737,Hawks,ATL,Atlanta,240:00,31.0,75.0,0.413,10.0,28.0,0.357,24.0,30.0,0.8,11.0,36.0,47.0,20.0,5.0,3.0,15.0,20.0,96.0,-2.0
670,0022100336,1610612750,Timberwolves,MIN,Minnesota,240:00,36.0,93.0,0.387,13.0,42.0,0.31,20.0,24.0,0.833,16.0,28.0,44.0,22.0,5.0,4.0,15.0,25.0,105.0,-5.0
671,0022100336,1610612751,Nets,BKN,Brooklyn,240:00,36.0,77.0,0.468,6.0,23.0,0.261,32.0,41.0,0.78,8.0,34.0,42.0,26.0,4.0,4.0,17.0,31.0,110.0,5.0
672,0022100337,1610612753,Magic,ORL,Orlando,240:00,42.0,86.0,0.488,13.0,37.0,0.351,19.0,21.0,0.905,10.0,35.0,45.0,24.0,6.0,5.0,18.0,21.0,116.0,-2.0
673,0022100337,1610612745,Rockets,HOU,Houston,240:00,44.0,93.0,0.473,17.0,47.0,0.362,13.0,15.0,0.867,8.0,28.0,36.0,33.0,7.0,5.0,10.0,16.0,118.0,2.0
674,0022100338,1610612740,Pelicans,NOP,New Orleans,240:00,37.0,89.0,0.416,12.0,30.0,0.4,21.0,28.0,0.75,12.0,42.0,54.0,30.0,5.0,5.0,10.0,26.0,107.0,16.0
675,0022100338,1610612742,Mavericks,DAL,Dallas,240:00,32.0,79.0,0.405,10.0,34.0,0.294,17.0,26.0,0.654,5.0,37.0,42.0,17.0,4.0,2.0,15.0,23.0,91.0,-16.0
676,0022100339,1610612762,Jazz,UTA,Utah,240:00,45.0,81.0,0.556,27.0,51.0,0.529,20.0,23.0,0.87,9.0,35.0,44.0,26.0,3.0,3.0,19.0,27.0,137.0,7.0
677,0022100339,1610612738,Celtics,BOS,Boston,240:00,47.0,91.0,0.516,14.0,39.0,0.359,22.0,22.0,1.0,5.0,25.0,30.0,23.0,9.0,3.0,6.0,22.0,130.0,-7.0
678,0022100340,1610612756,Suns,PHX,Phoenix,240:00,31.0,81.0,0.383,8.0,22.0,0.364,26.0,35.0,0.743,9.0,29.0,38.0,23.0,8.0,3.0,13.0,15.0,96.0,-22.0
679,0022100340,1610612744,Warriors,GSW,Golden State,240:00,45.0,92.0,0.489,19.0,39.0,0.487,9.0,12.0,0.75,11.0,40.0,51.0,30.0,9.0,8.0,16.0,29.0,118.0,22.0
680,0022100341,1610612747,Lakers,LAL,Los Angeles,240:00,45.0,90.0,0.5,12.0,33.0,0.364,13.0,21.0,0.619,13.0,30.0,43.0,28.0,8.0,3.0,11.0,19.0,115.0,-4.0
681,0022100341,1610612746,Clippers,LAC,LA,240:00,41.0,81.0,0.506,16.0,35.0,0.457,21.0,24.0,0.875,6.0,28.0,34.0,28.0,5.0,3.0,9.0,19.0,119.0,4.0
